-0.31152647975078196, 0.019671328082543127
5.295950155763244, 0.029223786233131932
12.149532710280376, 0.06819904016165657
18.068535825545176, 0.15636026850980134
22.42990654205608, 0.264254058646582
23.676012461059194, 0.3968709576186211
26.79127725856697, 0.5097399863755006
29.283489096573213, 0.6078976172434118
33.021806853582554, 0.7502200586312737
37.07165109034268, 0.8974411965066171
43.92523364485982, 1.1182346322533239
49.221183800623045, 1.2752225462505837
55.140186915887845, 1.4370938483088016
62.92834890965731, 1.6185293194638988
68.84735202492212, 1.7263465674680627
78.19314641744549, 1.848737437522484
89.40809968847356, 1.9071543931357013
97.81931464174454, 1.8821710410495456
103.73831775700933, 1.832740131805552
110.5919003115265, 1.7390372530559446
117.13395638629282, 1.6256936630768406
124.29906542056077, 1.4680934120186455
131.46417445482865, 1.290837141304431
134.89096573208724, 1.1973026552465806
138.6292834890966, 1.074268831278177
147.04049844236764, 0.7790152089217508
150.4672897196262, 0.6363406737238515
153.58255451713396, 0.4985954518664797
157.3208722741433, 0.350991603328052
164.17445482866046, 0.2572887245784443
168.84735202492212, 0.13420897533047071
173.5202492211838, 0.06026927522254599
180.37383177570095, 0.020620450526992684
187.85046728971963, 0.049737077774461014
191.588785046729, 0.14783347493627907
196.57320872274144, 0.2606106531340173
202.80373831775702, 0.33401455831362403
207.47663551401874, 0.4713770695079109
212.77258566978193, 0.6578490129892001
218.06853582554518, 0.844320956470489
222.7414330218069, 1.0013394873207957
227.7258566978193, 1.1583427097445789
234.5794392523364, 1.354566120921261
245.17133956386297, 1.589917870291702
256.3862928348909, 1.7515289290990226
264.79750778816197, 1.81008366055095
270.7165109034268, 1.819620810275016
280.6853582554517, 1.7699908914862186
286.2928348909657, 1.7107472808407387
292.83489096573203, 1.6121457056036494
298.44236760124613, 1.5086760507321253
301.86915887850466, 1.4298835794162899
305.29595015576325, 1.341263098272444
309.3457943925234, 1.232955980619532
312.4610591900311, 1.1443508079022098
316.822429906542, 1.0065443523387447
319.3146417445482, 0.9228838013884744
323.36448598130835, 0.7850926542515326
326.4797507788162, 0.817454667921958
328.66043613707166, 0.6079282340964585
334.57943925233644, 0.4258191921743326
337.69470404984423, 0.32738600962900044
341.12149532710276, 0.23385152357115002
345.7943925233645, 0.14025580380720593
346.7289719626168, 0.05175779007554704
354.20560747663546, 0.0022503386989369822
360.1246105919003, -0.002954526319012274
